1,2023-03-04 11:01:13.806730+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19535979804, 'orderListId': -1, 'clientOrderId': '2jXCcaZ0ROjRd9jbK2Ao5N', 'transactTime': 1677927673682, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.84698080', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1677927673682, 'fills': [{'price': '22333.84000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2868213469}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-04 12:01:28.626756+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19536793568, 'orderListId': -1, 'clientOrderId': 'DxTOUlbFfGqLNZwAQFZBUC', 'transactTime': 1677931288490, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.85417900', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1677931288490, 'fills': [{'price': '22345.45000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2868346624}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-04 13:01:07.538361+00:00,Same order as the last one
1,2023-03-04 14:00:59.413423+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19538704380, 'orderListId': -1, 'clientOrderId': 'rLifPVVbaigJEcCL2o00cM', 'transactTime': 1677938459291, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.85334820', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1677938459291, 'fills': [{'price': '22344.11000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2868656556}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-04 15:00:58.907628+00:00,Same order as the last one
1,2023-03-04 16:01:13.102765+00:00,Same order as the last one
1,2023-03-04 17:01:03.193476+00:00,Same order as the last one
1,2023-03-04 18:01:12.734796+00:00,Same order as the last one
1,2023-03-04 19:00:56.322737+00:00,Same order as the last one
1,2023-03-04 20:01:03.395170+00:00,Same order as the last one
1,2023-03-04 21:00:56.173758+00:00,Same order as the last one
1,2023-03-04 22:01:07.870769+00:00,Same order as the last one
-1,2023-03-04 23:01:28.004525+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19549844247, 'orderListId': -1, 'clientOrderId': 'vCEU769DzZgzpdjiFkTDU5', 'transactTime': 1677970887879, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.82066180', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1677970887879, 'fills': [{'price': '22291.39000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2870502877}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-05 00:02:06.255327+00:00,Same order as the last one
-1,2023-03-05 01:01:31.538740+00:00,Same order as the last one
-1,2023-03-05 02:01:30.382749+00:00,Same order as the last one
1,2023-03-05 03:01:51.251962+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19556881861, 'orderListId': -1, 'clientOrderId': 'rCZ6kFs3kP4g4wIGupaqsL', 'transactTime': 1677985311128, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.87321300', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1677985311128, 'fills': [{'price': '22376.15000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2871752523}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-05 04:01:02.223575+00:00,Same order as the last one
-1,2023-03-05 05:01:31.955969+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19559715243, 'orderListId': -1, 'clientOrderId': 'vajLzbAmmimHB1Nr1vRimA', 'transactTime': 1677992491828, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.91236600', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1677992491828, 'fills': [{'price': '22439.30000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2872191351}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-05 06:02:09.970762+00:00,Same order as the last one
-1,2023-03-05 07:01:14.037976+00:00,Same order as the last one
1,2023-03-05 08:01:28.738340+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19562887760, 'orderListId': -1, 'clientOrderId': '2kFoOpz9W9CEmmblOfocYL', 'transactTime': 1678003288616, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.87753440', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678003288616, 'fills': [{'price': '22383.12000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2872636222}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-05 09:01:02.404533+00:00,Same order as the last one
1,2023-03-05 10:01:01.485049+00:00,Same order as the last one
-1,2023-03-05 11:01:05.078743+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19566312522, 'orderListId': -1, 'clientOrderId': 'ONlMv0BQlfv13HBXkElQM0', 'transactTime': 1678014064943, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.89298480', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678014064943, 'fills': [{'price': '22408.04000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2873154658}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-05 12:01:27.847753+00:00,Same order as the last one
-1,2023-03-05 13:01:02.329821+00:00,Same order as the last one
-1,2023-03-05 14:00:55.459280+00:00,Same order as the last one
-1,2023-03-05 15:00:58.703629+00:00,Same order as the last one
-1,2023-03-05 16:01:00.583296+00:00,Same order as the last one
-1,2023-03-05 17:01:03.062825+00:00,Same order as the last one
1,2023-03-05 18:01:05.358450+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19574217762, 'orderListId': -1, 'clientOrderId': 'lB0eZAQnt0e09AAY2WGXQy', 'transactTime': 1678039265199, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.90356200', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678039265199, 'fills': [{'price': '22425.10000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2874308724}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-05 19:01:00.409815+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19575133255, 'orderListId': -1, 'clientOrderId': 'zK5I2t1FwtST9eXUd22rKr', 'transactTime': 1678042860285, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.90928460', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678042860285, 'fills': [{'price': '22434.33000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2874429830}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-05 20:01:01.363254+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19576327033, 'orderListId': -1, 'clientOrderId': 'o8SsBXE8KAnz4EvHDFsYxV', 'transactTime': 1678046461243, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.89081480', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678046461243, 'fills': [{'price': '22404.54000000', 'qty': '0.00049000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2874608251}, {'price': '22404.54000000', 'qty': '0.00013000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2874608252}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-05 21:00:59.809063+00:00,Same order as the last one
-1,2023-03-05 22:01:30.741338+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19579047620, 'orderListId': -1, 'clientOrderId': 'B48edgQRO4VpUqDi3x5F8o', 'transactTime': 1678053690618, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.92975700', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678053690618, 'fills': [{'price': '22467.35000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2875049389}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-05 23:01:36.702727+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19580246829, 'orderListId': -1, 'clientOrderId': 'rvtvDVpGXthztcJXseG91u', 'transactTime': 1678057296565, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.89890580', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678057296565, 'fills': [{'price': '22417.59000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2875246152}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-06 00:03:15.491596+00:00,Same order as the last one
-1,2023-03-06 01:01:31.026590+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19583141118, 'orderListId': -1, 'clientOrderId': 'cVpa69PsSXBn6jPYOlBYqn', 'transactTime': 1678064490885, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.91325880', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678064490885, 'fills': [{'price': '22440.74000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2875724253}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-06 02:01:15.156438+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19585450990, 'orderListId': -1, 'clientOrderId': '4XyZ3sZZGq95aNl3OI4uKJ', 'transactTime': 1678068075036, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.87390120', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678068075036, 'fills': [{'price': '22377.26000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2876103274}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-06 03:01:53.763696+00:00,Same order as the last one
1,2023-03-06 04:01:06.678814+00:00,Same order as the last one
1,2023-03-06 05:01:36.504007+00:00,Same order as the last one
1,2023-03-06 06:02:04.799828+00:00,Same order as the last one
-1,2023-03-06 07:01:08.663809+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19592691504, 'orderListId': -1, 'clientOrderId': 'ZJvcy1SvpIs06bMMMZKuqC', 'transactTime': 1678086068528, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.89053580', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678086068528, 'fills': [{'price': '22404.09000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2877264747}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-06 08:01:29.819114+00:00,Same order as the last one
-1,2023-03-06 09:00:54.897187+00:00,Same order as the last one
-1,2023-03-06 10:00:56.135731+00:00,Same order as the last one
-1,2023-03-06 11:00:58.308683+00:00,Same order as the last one
1,2023-03-06 12:01:30.312151+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19599182764, 'orderListId': -1, 'clientOrderId': 'gpDxSNYf7xvWewJxyvHRRi', 'transactTime': 1678104090190, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.09853060', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678104090190, 'fills': [{'price': '22378.62000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2878400859}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-06 13:01:11.256047+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19600520628, 'orderListId': -1, 'clientOrderId': '7lwRaKuXHOw9OupBpLGfxc', 'transactTime': 1678107671103, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.11329780', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678107671103, 'fills': [{'price': '22402.06000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2878633391}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-06 14:01:18.250782+00:00,Same order as the last one
-1,2023-03-06 15:01:00.506487+00:00,Same order as the last one
-1,2023-03-06 16:01:04.546724+00:00,Same order as the last one
-1,2023-03-06 17:01:13.943846+00:00,Same order as the last one
1,2023-03-06 18:01:03.361875+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19610957062, 'orderListId': -1, 'clientOrderId': 'EbeSOtkfrZhZ0sAULsv4eC', 'transactTime': 1678125663239, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.93943560', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678125663239, 'fills': [{'price': '22482.92000000', 'qty': '0.00050000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2880365706}, {'price': '22483.13000000', 'qty': '0.00012000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2880365707}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-06 19:00:58.536687+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19612703237, 'orderListId': -1, 'clientOrderId': 'pF6GorDuA82ajBEcoawhBk', 'transactTime': 1678129258415, 'price': '0.00000000', 'origQty': '0.00062000', 'executedQty': '0.00062000', 'cummulativeQuoteQty': '13.95286440', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678129258415, 'fills': [{'price': '22504.62000000', 'qty': '0.00062000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2880626719}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-06 20:01:05.584619+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19615047667, 'orderListId': -1, 'clientOrderId': 'HlBebN5YdSjQEFwWp8WRId', 'transactTime': 1678132865458, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.11644780', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678132865458, 'fills': [{'price': '22407.06000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2881035212}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-06 21:00:59.925049+00:00,Same order as the last one
1,2023-03-06 22:01:21.151793+00:00,Same order as the last one
-1,2023-03-06 23:01:42.023652+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19619386055, 'orderListId': -1, 'clientOrderId': 'c7BNbwr8f4LaUtj58I96WW', 'transactTime': 1678143701898, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.12751060', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678143701898, 'fills': [{'price': '22424.62000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2881740764}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-07 00:01:52.191005+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19620651534, 'orderListId': -1, 'clientOrderId': 'u0ZVx2QSSJ8p2OBzk9zQ4e', 'transactTime': 1678147312070, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.12159490', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678147312070, 'fills': [{'price': '22415.23000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2881969875}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-07 01:01:35.798686+00:00,Same order as the last one
-1,2023-03-07 02:01:24.674566+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19623641109, 'orderListId': -1, 'clientOrderId': 'jQUCnLu3468iPFVEPu1Abg', 'transactTime': 1678154484523, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.16420810', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678154484523, 'fills': [{'price': '22482.87000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2882478927}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-07 03:01:54.062723+00:00,Same order as the last one
-1,2023-03-07 04:01:00.684163+00:00,Same order as the last one
-1,2023-03-07 05:01:34.192791+00:00,Same order as the last one
1,2023-03-07 06:03:12.118310+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19628545468, 'orderListId': -1, 'clientOrderId': 'SaP2c6ZOyaqzJQBAmI3K8F', 'transactTime': 1678168991015, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.14647990', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678168991015, 'fills': [{'price': '22454.73000000', 'qty': '0.00060000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2883199999}, {'price': '22454.73000000', 'qty': '0.00003000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2883200000}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-07 07:01:15.618986+00:00,Same order as the last one
1,2023-03-07 08:01:29.642972+00:00,Same order as the last one
1,2023-03-07 09:01:00.123126+00:00,Same order as the last one
1,2023-03-07 10:01:01.040485+00:00,Same order as the last one
1,2023-03-07 11:01:00.948751+00:00,Same order as the last one
1,2023-03-07 12:01:23.537362+00:00,Same order as the last one
-1,2023-03-07 13:01:00.640417+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19639427858, 'orderListId': -1, 'clientOrderId': 'ply1jbExW6KbP6ZJRp4JpB', 'transactTime': 1678194060512, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.10852870', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678194060512, 'fills': [{'price': '22394.49000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2884799028}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-07 14:00:56.228175+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19641039998, 'orderListId': -1, 'clientOrderId': 'Jpm1v43FjuW9dECZoXhXId', 'transactTime': 1678197656106, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.08416030', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678197656106, 'fills': [{'price': '22355.81000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2885043373}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-07 15:00:56.154902+00:00,Same order as the last one
1,2023-03-07 16:01:12.247563+00:00,Same order as the last one
1,2023-03-07 17:01:10.286887+00:00,Same order as the last one
-1,2023-03-07 18:01:17.782736+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19655104534, 'orderListId': -1, 'clientOrderId': 'ruiJKKbEM3ob0h85up04Ot', 'transactTime': 1678212077591, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.06391210', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678212077591, 'fills': [{'price': '22323.67000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2887810624}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-07 19:01:02.839366+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19657415941, 'orderListId': -1, 'clientOrderId': 'KygJqfAjnLWMMf3925d3cK', 'transactTime': 1678215662719, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '13.98783330', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678215662719, 'fills': [{'price': '22202.91000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2888192058}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-07 20:00:59.541168+00:00,Same order as the last one
1,2023-03-07 21:00:56.345424+00:00,Same order as the last one
1,2023-03-07 22:01:27.254993+00:00,Same order as the last one
1,2023-03-07 23:01:35.782390+00:00,Same order as the last one
-1,2023-03-08 00:02:27.065015+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19666332918, 'orderListId': -1, 'clientOrderId': 'uMEUxCKD0R6kaqjcfRkdYl', 'transactTime': 1678233746932, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '14.00301000', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678233746932, 'fills': [{'price': '22227.00000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2889792896}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-08 01:01:30.969667+00:00,Same order as the last one
1,2023-03-08 02:01:27.964886+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19669370695, 'orderListId': -1, 'clientOrderId': '63TxYbYQx0M3YWrCufdTEX', 'transactTime': 1678240887835, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '13.96895220', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678240887835, 'fills': [{'price': '22172.94000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2890345427}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-08 03:02:03.847407+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19670640998, 'orderListId': -1, 'clientOrderId': 'd61vqUxaYrgwzTF6JFPzow', 'transactTime': 1678244523612, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '13.97529630', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678244523612, 'fills': [{'price': '22183.01000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2890564409}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-08 04:01:20.266359+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19672029679, 'orderListId': -1, 'clientOrderId': 'TKKZxopK5slGLynSZzZ7DR', 'transactTime': 1678248080132, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '13.95560250', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678248080132, 'fills': [{'price': '22151.75000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2890799440}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-08 05:01:37.170758+00:00,Same order as the last one
1,2023-03-08 06:02:03.289850+00:00,Same order as the last one
1,2023-03-08 07:01:25.552312+00:00,Same order as the last one
1,2023-03-08 08:01:32.722722+00:00,Same order as the last one
1,2023-03-08 09:00:58.823269+00:00,Same order as the last one
-1,2023-03-08 10:01:02.198888+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19683002225, 'orderListId': -1, 'clientOrderId': 'H6lbWAmh6RLVngOB3gofEg', 'transactTime': 1678269662015, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '13.87003950', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678269662015, 'fills': [{'price': '22015.94000000', 'qty': '0.00060000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2892514847}, {'price': '22015.85000000', 'qty': '0.00003000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2892514848}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-08 11:01:05.658052+00:00,Same order as the last one
-1,2023-03-08 12:01:32.876560+00:00,Same order as the last one
1,2023-03-08 13:01:05.025177+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19688436257, 'orderListId': -1, 'clientOrderId': 'GVcecDGFS9AiogX2GHah9f', 'transactTime': 1678280464895, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '13.86905310', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'BUY', 'workingTime': 1678280464895, 'fills': [{'price': '22014.37000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'BTC', 'tradeId': 2893420959}], 'selfTradePreventionMode': 'NONE'}"
1,2023-03-08 14:00:58.903686+00:00,Same order as the last one
1,2023-03-08 15:00:58.749507+00:00,Same order as the last one
-1,2023-03-08 16:01:05.741220+00:00,"{'symbol': 'BTCUSDT', 'orderId': 19697021704, 'orderListId': -1, 'clientOrderId': 'PpQxcQ4E7vhNcJuBjfuEp8', 'transactTime': 1678291265595, 'price': '0.00000000', 'origQty': '0.00063000', 'executedQty': '0.00063000', 'cummulativeQuoteQty': '13.94867880', 'status': 'FILLED', 'timeInForce': 'GTC', 'type': 'MARKET', 'side': 'SELL', 'workingTime': 1678291265595, 'fills': [{'price': '22140.76000000', 'qty': '0.00063000', 'commission': '0.00000000', 'commissionAsset': 'USDT', 'tradeId': 2895051995}], 'selfTradePreventionMode': 'NONE'}"
-1,2023-03-08 17:01:19.994793+00:00,Same order as the last one
